id,dwelling,hhSize,autos
2995,2995,2,2
2996,2996,1,1
2997,2997,3,0
2998,2998,3,0
2999,2999,2,0
3000,3000,1,2
3001,3001,1,2
3002,3002,2,0
3003,3003,1,0
3004,3004,2,2
3005,3005,1,1
3006,3006,2,1
3007,3007,1,2
3008,3008,2,1
3009,3009,3,0
3010,3010,1,1
3011,3011,1,1
3012,3012,1,2
3013,3013,1,2
3014,3014,3,0
3015,3015,1,2
3016,3016,1,0
3017,3017,1,0
3018,3018,1,1
3019,3019,2,0
3020,3020,2,2
3021,3021,1,1
3022,3022,1,0
3023,3023,1,2
3024,3024,3,1
3025,3025,2,1
3026,3026,1,2
3027,3027,3,1
3028,3028,1,1
3029,3029,3,1
3030,3030,1,1
3031,3031,1,0
3032,3032,1,1
3033,3033,3,0
3034,3034,1,0
3035,3035,2,0
3036,3036,1,0
3037,3037,3,0
3038,3038,1,1
3039,3039,2,0
3040,3040,1,0
3041,3041,1,0
3042,3042,2,0
3043,3043,3,2
3044,3044,3,1
3045,3045,1,2
3046,3046,1,0
3047,3047,2,2
3048,3048,3,2
3049,3049,3,1
3050,3050,2,1
3051,3051,2,0
3052,3052,1,2
3053,3053,1,2
3054,3054,1,2
3055,3055,1,1
3056,3056,1,2
3057,3057,2,1
3058,3058,1,1
3059,3059,2,2
3060,3060,3,0
3061,3061,3,0
3062,3062,1,2
3063,3063,2,2
3064,3064,1,1
3065,3065,3,1
3066,3066,1,2
3067,3067,1,1
3068,3068,1,0
3069,3069,2,0
3070,3070,3,1
3071,3071,3,1
3072,3072,3,0
3073,3073,2,2
3074,3074,2,1
3075,3075,1,0
3076,3076,1,2
3077,3077,3,0
3078,3078,2,2
3079,3079,3,0
3080,3080,2,0
3081,3081,1,0
3082,3082,1,2
3083,3083,1,2
3084,3084,1,0
3085,3085,3,2
3086,3086,2,0
3087,3087,3,1
3088,3088,1,1
3089,3089,3,0
3090,3090,1,1
3091,3091,3,2
3092,3092,3,1
3093,3093,3,2
3094,3094,2,0
3095,3095,3,2
3096,3096,2,1
3097,3097,3,0
3098,3098,3,0
3099,3099,1,0
3100,3100,3,2
3101,3101,2,0
3102,3102,3,1
3103,3103,2,2
3104,3104,1,0
3105,3105,1,2
3106,3106,2,0
3107,3107,1,2
3108,3108,1,2
3109,3109,1,1
3110,3110,1,1
3111,3111,1,0
3112,3112,3,0
3113,3113,1,1
3114,3114,2,2
3115,3115,1,0
3116,3116,2,2
3117,3117,1,1
3118,3118,3,0
3119,3119,3,1
3120,3120,3,0
3121,3121,1,0
3122,3122,1,1
3123,3123,2,2
3124,3124,1,1
3125,3125,1,2
3126,3126,1,0
3127,3127,1,1
3128,3128,1,0
3129,3129,1,0
3130,3130,1,1
3131,3131,2,2
3132,3132,3,2
3133,3133,1,2
3134,3134,1,0
3135,3135,1,1
3136,3136,1,0
3137,3137,3,0
3138,3138,1,1
3139,3139,3,0
3140,3140,2,2
3141,3141,2,1
3142,3142,1,1
3143,3143,2,0
3144,3144,3,1
3145,3145,2,2
3146,3146,2,0
3147,3147,2,0
3148,3148,2,1
3149,3149,1,1
3150,3150,1,2
3151,3151,3,0
3152,3152,1,0
3153,3153,1,2
3154,3154,1,0
3155,3155,2,2
3156,3156,1,0
3157,3157,1,2
3158,3158,1,1
3159,3159,1,0
3160,3160,1,2
3161,3161,3,2
3162,3162,1,0
3163,3163,1,2
3164,3164,2,1
3165,3165,1,2
3166,3166,3,1
3167,3167,3,2
3168,3168,3,2
3169,3169,1,1
3170,3170,1,0
3171,3171,1,0
3172,3172,3,1
3173,3173,1,1
3174,3174,1,1
3175,3175,3,1
3176,3176,2,1
3177,3177,3,1
3178,3178,3,1
3179,3179,3,0
3180,3180,1,0
3181,3181,3,0
3182,3182,2,1
3183,3183,2,2
3184,3184,2,1
3185,3185,3,0
3186,3186,3,2
3187,3187,1,2
3188,3188,1,1
3189,3189,2,2
3190,3190,1,1
3191,3191,2,1
3192,3192,2,2
3193,3193,1,0
3194,3194,3,1
3195,3195,1,2
3196,3196,3,1
3197,3197,3,1
3198,3198,2,1
3199,3199,1,2
3200,3200,3,2
3201,3201,2,2
3202,3202,1,0
3203,3203,1,2
3204,3204,1,2
3205,3205,3,2
3206,3206,1,2
3207,3207,3,2
3208,3208,2,0
3209,3209,2,2
3210,3210,1,2
3211,3211,3,2
3212,3212,1,2
3213,3213,1,0
3214,3214,1,2
3215,3215,2,0
3216,3216,3,2
3217,3217,2,2
3218,3218,1,1
3219,3219,3,0
3220,3220,1,1
3221,3221,3,2
3222,3222,1,0
3223,3223,3,2
3224,3224,1,2
3225,3225,1,1
3226,3226,3,0
3227,3227,1,2
3228,3228,1,1
3229,3229,1,2
3230,3230,1,1
3231,3231,3,0
3232,3232,1,1
3233,3233,1,0
3234,3234,3,1
3235,3235,2,2
3236,3236,3,0
3237,3237,3,0
3238,3238,3,2
3239,3239,2,0
3240,3240,1,2
3241,3241,2,1
3242,3242,2,2
3243,3243,2,1
3244,3244,3,2
3245,3245,2,2
3246,3246,1,1
3247,3247,3,0
3248,3248,1,0
3249,3249,1,1
3250,3250,3,2
3251,3251,3,0
3252,3252,2,0
3253,3253,1,2
3254,3254,1,0
3255,3255,3,2
3256,3256,3,2
3257,3257,2,0
3258,3258,1,2
3259,3259,2,0
3260,3260,1,2
3261,3261,2,0
3262,3262,1,0
3263,3263,2,2
3264,3264,3,1
3265,3265,1,1
3266,3266,2,0
3267,3267,3,1
3268,3268,1,2
3269,3269,1,2
3270,3270,1,0
3271,3271,2,0
3272,3272,3,1
3273,3273,1,2
3274,3274,3,1
3275,3275,3,0
3276,3276,2,0
3277,3277,1,1
3278,3278,3,1
3279,3279,2,0
3280,3280,1,0
3281,3281,1,1
3282,3282,1,1
3283,3283,3,2
3284,3284,3,2
3285,3285,1,1
3286,3286,1,1
3287,3287,1,2
3288,3288,3,1
3289,3289,3,1
3290,3290,1,2
3291,3291,1,0
3292,3292,2,2
3293,3293,2,0
3294,3294,1,0
3295,3295,2,0
3296,3296,1,1
3297,3297,1,1
3298,3298,3,1
3299,3299,2,0
3300,3300,3,1
3301,3301,1,1
3302,3302,1,1
3303,3303,2,1
3304,3304,3,0
3305,3305,2,0
3306,3306,3,0
3307,3307,1,1
3308,3308,1,2
3309,3309,1,1
3310,3310,2,2
3311,3311,1,1
3312,3312,3,1
3313,3313,2,0
3314,3314,3,2
3315,3315,1,1
3316,3316,2,1
3317,3317,3,1
3318,3318,1,0
3319,3319,3,2
3320,3320,1,0
3321,3321,2,1
3322,3322,1,0
3323,3323,2,1
3324,3324,2,1
3325,3325,1,1
3326,3326,3,0
3327,3327,1,2
3328,3328,1,2
3329,3329,2,0
3330,3330,2,2
3331,3331,1,0
3332,3332,1,2
3333,3333,2,1
3334,3334,1,2
3335,3335,3,0
3336,3336,1,2
3337,3337,1,2
3338,3338,3,2
3339,3339,3,2
3340,3340,3,1
3341,3341,1,1
3342,3342,1,2
3343,3343,1,2
3344,3344,2,2
3345,3345,1,2
3346,3346,3,2
3347,3347,3,2
3348,3348,1,2
3349,3349,3,1
3350,3350,1,0
3351,3351,3,0
3352,3352,1,1
3353,3353,3,2
3354,3354,1,0
3355,3355,1,0
3356,3356,1,2
3357,3357,3,2
3358,3358,3,1
3359,3359,3,2
3360,3360,2,2
3361,3361,1,0
3362,3362,3,0
3363,3363,3,2
3364,3364,3,2
3365,3365,2,1
3366,3366,1,2
3367,3367,1,1
3368,3368,1,0
3369,3369,1,2
3370,3370,3,1
3371,3371,3,0
3372,3372,3,2
3373,3373,2,1
3374,3374,3,1
3375,3375,3,1
3376,3376,1,2
3377,3377,3,0
3378,3378,1,2
3379,3379,2,1
3380,3380,1,0
3381,3381,1,0
3382,3382,1,0
3383,3383,3,1
3384,3384,3,2
3385,3385,1,0
3386,3386,3,1
3387,3387,2,2
3388,3388,1,1
3389,3389,1,0
3390,3390,2,2
3391,3391,1,2
3392,3392,1,1
3393,3393,2,2
3394,3394,2,0
3395,3395,3,1
3396,3396,1,0
3397,3397,1,1
3398,3398,3,2
3399,3399,2,0
3400,3400,3,2
3401,3401,2,0
3402,3402,3,0
3403,3403,2,0
3404,3404,3,2
3405,3405,3,1
3406,3406,3,2
3407,3407,1,1
3408,3408,1,2
3409,3409,2,1
3410,3410,1,1
3411,3411,1,2
3412,3412,1,1
3413,3413,1,0
3414,3414,3,0
3415,3415,3,0
3416,3416,1,1
3417,3417,2,0
3418,3418,2,1
3419,3419,3,2
3420,3420,1,1
3421,3421,1,2
3422,3422,1,0
3423,3423,1,0
3424,3424,2,0
3425,3425,1,0
3426,3426,3,0
3427,3427,3,0
3428,3428,2,1
3429,3429,1,0
3430,3430,3,2
3431,3431,1,1
3432,3432,2,2
3433,3433,3,1
3434,3434,1,2
3435,3435,3,0
3436,3436,2,2
3437,3437,2,1
3438,3438,3,1
3439,3439,3,2
3440,3440,1,0
3441,3441,1,0
3442,3442,3,2
3443,3443,1,2
3444,3444,3,2
3445,3445,2,1
3446,3446,2,1
3447,3447,3,2
3448,3448,1,0
3449,3449,2,0
3450,3450,1,0
3451,3451,1,0
3452,3452,2,1
3453,3453,1,0
3454,3454,3,0
3455,3455,1,2
3456,3456,2,0
3457,3457,1,1
3458,3458,3,1
3459,3459,1,0
3460,3460,1,0
3461,3461,3,2
3462,3462,3,2
3463,3463,1,1
3464,3464,3,2
3465,3465,1,2
3466,3466,3,2
3467,3467,1,1
3468,3468,2,0
3469,3469,2,1
3470,3470,3,0
3471,3471,3,1
3472,3472,2,1
3473,3473,2,2
3474,3474,1,1
3475,3475,1,2
3476,3476,1,1
3477,3477,2,2
3478,3478,3,1
3479,3479,1,0
3480,3480,3,2
3481,3481,2,1
3482,3482,3,1
3483,3483,1,2
3484,3484,1,2
3485,3485,2,0
3486,3486,3,0
3487,3487,1,2
3488,3488,3,0
3489,3489,1,2
3490,3490,2,2
3491,3491,3,1
3492,3492,3,1
3493,3493,2,1
3494,3494,3,0
3495,3495,1,1
3496,3496,1,0
3497,3497,1,0
3498,3498,1,2
3499,3499,1,2
3500,3500,3,0
3501,3501,1,1
3502,3502,1,1
3503,3503,1,1
3504,3504,1,1
3505,3505,1,0
3506,3506,1,2
3507,3507,3,1
3508,3508,3,0
3509,3509,3,1
3510,3510,2,1
3511,3511,3,2
3512,3512,1,2
3513,3513,3,0
3514,3514,3,1
3515,3515,2,2
3516,3516,3,0
3517,3517,2,2
3518,3518,1,1
3519,3519,3,2
3520,3520,3,0
3521,3521,1,2
3522,3522,3,2
3523,3523,2,1
3524,3524,2,2
3525,3525,1,1
3526,3526,1,2
3527,3527,3,1
3528,3528,1,0
3529,3529,2,0
3530,3530,1,2
3531,3531,1,2
3532,3532,3,0
3533,3533,3,2
3534,3534,1,2
3535,3535,3,0
3536,3536,3,1
3537,3537,3,0
3538,3538,3,2
3539,3539,1,0
3540,3540,1,2
3541,3541,3,1
3542,3542,2,0
3543,3543,3,2
3544,3544,1,2
3545,3545,1,2
3546,3546,3,0
3547,3547,3,1
3548,3548,2,0
3549,3549,1,2
3550,3550,2,0
3551,3551,2,0
3552,3552,2,1
3553,3553,1,2
3554,3554,3,1
3555,3555,1,0
3556,3556,1,1
3557,3557,1,2
3558,3558,1,1
3559,3559,2,1
3560,3560,1,0
3561,3561,3,0
3562,3562,1,0
3563,3563,1,0
3564,3564,1,1
3565,3565,1,2
3566,3566,3,0
3567,3567,1,0
3568,3568,3,0
3569,3569,2,2
3570,3570,1,0
3571,3571,1,2
3572,3572,1,1
3573,3573,1,1
3574,3574,1,0
3575,3575,1,2
3576,3576,2,2
3577,3577,1,1
3578,3578,1,1
3579,3579,2,2
3580,3580,3,0
3581,3581,1,0
3582,3582,1,0
3583,3583,1,2
3584,3584,1,0
3585,3585,1,1
3586,3586,3,2
3587,3587,3,2
3588,3588,2,0
3589,3589,1,1
3590,3590,1,0
3591,3591,1,0
3592,3592,2,1
3593,3593,2,0
3594,3594,3,1
3595,3595,1,1
3596,3596,3,1
3597,3597,3,2
3598,3598,3,2
3599,3599,1,2
3600,3600,1,1
3601,3601,1,2
3602,3602,3,2
3603,3603,3,2
3604,3604,1,1
3605,3605,3,1
3606,3606,1,1
3607,3607,2,2
3608,3608,1,0
3609,3609,2,2
3610,3610,2,1
3611,3611,3,0
3612,3612,1,1
3613,3613,3,2
3614,3614,3,1
3615,3615,1,1
3616,3616,2,2
3617,3617,3,1
3618,3618,3,0
3619,3619,3,1
3620,3620,2,1
3621,3621,3,2
3622,3622,1,2
3623,3623,1,2
3624,3624,3,0
3625,3625,3,1
3626,3626,3,0
3627,3627,1,2
3628,3628,3,2
3629,3629,1,0
3630,3630,1,2
3631,3631,2,2
3632,3632,1,0
3633,3633,3,0
3634,3634,2,0
3635,3635,3,2
3636,3636,1,1
3637,3637,3,0
3638,3638,2,1
3639,3639,3,2
3640,3640,2,2
3641,3641,3,0
3642,3642,3,1
3643,3643,1,1
3644,3644,1,0
3645,3645,3,2
3646,3646,1,0
3647,3647,3,1
3648,3648,1,2
3649,3649,3,2
3650,3650,3,0
3651,3651,1,1
3652,3652,3,0
3653,3653,3,2
3654,3654,2,0
3655,3655,2,1
3656,3656,3,0
3657,3657,1,1
3658,3658,1,2
3659,3659,2,2
3660,3660,2,2
3661,3661,1,0
3662,3662,1,0
3663,3663,2,1
3664,3664,3,1
3665,3665,3,1
3666,3666,1,1
3667,3667,1,0
3668,3668,1,2
3669,3669,3,0
3670,3670,1,0
3671,3671,2,1
3672,3672,2,1
3673,3673,2,1
3674,3674,1,0
3675,3675,3,2
3676,3676,1,2
3677,3677,2,2
3678,3678,1,1
3679,3679,2,0
3680,3680,3,1
3681,3681,2,0
3682,3682,1,1
3683,3683,3,2
3684,3684,3,1
3685,3685,1,0
3686,3686,1,0
3687,3687,1,2
3688,3688,2,2
3689,3689,1,2
3690,3690,1,2
3691,3691,1,0
3692,3692,3,2
3693,3693,2,2
3694,3694,1,0
3695,3695,1,0
3696,3696,1,1
3697,3697,3,0
3698,3698,1,1
3699,3699,1,0
3700,3700,1,0
3701,3701,1,0
3702,3702,1,2
3703,3703,3,2
3704,3704,1,0
3705,3705,2,1
3706,3706,1,1
3707,3707,3,2
3708,3708,2,1
3709,3709,1,1
3710,3710,1,1
3711,3711,1,2
3712,3712,3,1
3713,3713,1,0
3714,3714,1,2
3715,3715,2,1
3716,3716,3,2
3717,3717,1,2
3718,3718,1,2
3719,3719,1,1
3720,3720,2,0
3721,3721,1,0
3722,3722,2,2
3723,3723,1,2
3724,3724,1,0
3725,3725,1,0
3726,3726,1,0
3727,3727,2,0
3728,3728,2,1
3729,3729,1,2
3730,3730,3,0
3731,3731,3,0
3732,3732,1,2
3733,3733,2,2
3734,3734,1,2
3735,3735,1,1
3736,3736,2,2
3737,3737,2,2
3738,3738,1,2
3739,3739,3,0
3740,3740,1,1
3741,3741,1,0
3742,3742,3,1
3743,3743,2,0
3744,3744,1,1
3745,3745,2,2
3746,3746,2,1
3747,3747,3,2
3748,3748,1,2
3749,3749,1,0
3750,3750,3,0
3751,3751,1,2
3752,3752,3,2
3753,3753,2,1
3754,3754,1,1
3755,3755,2,0
3756,3756,1,0
3757,3757,1,1
3758,3758,1,0
3759,3759,1,1
3760,3760,3,2
3761,3761,3,0
3762,3762,1,1
3763,3763,2,1
3764,3764,1,2
3765,3765,2,0
3766,3766,3,1
3767,3767,3,2
3768,3768,1,1
3769,3769,1,1
3770,3770,1,2
3771,3771,2,0
3772,3772,1,0
3773,3773,2,0
3774,3774,2,1
3775,3775,3,0
3776,3776,2,0
3777,3777,3,0
3778,3778,1,0
3779,3779,2,2
3780,3780,3,2
3781,3781,1,1
3782,3782,1,0
3783,3783,3,0
3784,3784,3,0
3785,3785,1,0
3786,3786,2,0
3787,3787,2,2
3788,3788,1,0
3789,3789,3,2
3790,3790,1,1
3791,3791,1,0
3792,3792,3,1
3793,3793,1,0
3794,3794,3,0
3795,3795,2,2
3796,3796,1,1
3797,3797,1,1
3798,3798,2,1
3799,3799,3,0
3800,3800,1,2
3801,3801,1,0
3802,3802,1,1
3803,3803,2,1
3804,3804,2,2
3805,3805,3,2
3806,3806,2,1
3807,3807,2,1
3808,3808,1,0
3809,3809,1,1
3810,3810,1,0
3811,3811,3,2
3812,3812,1,0
3813,3813,3,1
3814,3814,2,2
3815,3815,3,0
3816,3816,1,0
3817,3817,2,0
3818,3818,3,2
3819,3819,3,0
3820,3820,2,1
3821,3821,1,2
3822,3822,3,1
3823,3823,3,1
3824,3824,1,2
3825,3825,1,0
3826,3826,1,1
3827,3827,1,1
3828,3828,3,2
3829,3829,1,1
3830,3830,2,1
3831,3831,2,2
3832,3832,2,0
3833,3833,3,1
3834,3834,2,2
3835,3835,3,0
3836,3836,1,0
3837,3837,1,0
3838,3838,1,1
3839,3839,3,2
3840,3840,3,1
3841,3841,1,1
3842,3842,1,1
3843,3843,2,1
3844,3844,1,2
3845,3845,3,2
3846,3846,1,1
3847,3847,2,0
3848,3848,1,2
3849,3849,2,1
3850,3850,1,1
3851,3851,2,2
3852,3852,3,1
3853,3853,3,1
3854,3854,3,0
3855,3855,1,0
3856,3856,3,0
3857,3857,1,2
3858,3858,1,0
3859,3859,3,0
3860,3860,2,0
3861,3861,3,0
3862,3862,2,2
3863,3863,1,0
3864,3864,1,0
3865,3865,3,1
3866,3866,3,0
3867,3867,2,1
3868,3868,2,2
3869,3869,1,1
3870,3870,1,0
3871,3871,3,1
3872,3872,1,1
3873,3873,1,1
3874,3874,1,2
3875,3875,1,1
3876,3876,3,2
3877,3877,1,2
3878,3878,1,0
3879,3879,1,0
3880,3880,2,1
3881,3881,1,0
3882,3882,1,1
3883,3883,1,0
3884,3884,3,2
3885,3885,1,1
3886,3886,1,0
3887,3887,3,1
3888,3888,2,2
3889,3889,2,1
3890,3890,3,0
3891,3891,1,0
3892,3892,1,2
3893,3893,1,2
3894,3894,2,1
3895,3895,1,0
3896,3896,3,0
3897,3897,1,1
3898,3898,3,0
3899,3899,1,1
3900,3900,3,0
3901,3901,2,0
3902,3902,1,1
3903,3903,1,0
3904,3904,1,1
3905,3905,3,1
3906,3906,3,1
3907,3907,3,2
3908,3908,2,1
3909,3909,3,0
3910,3910,1,0
3911,3911,2,2
3912,3912,3,2
3913,3913,3,0
3914,3914,3,1
3915,3915,1,1
3916,3916,1,1
3917,3917,1,2
3918,3918,1,0
3919,3919,1,2
3920,3920,1,1
3921,3921,1,0
3922,3922,3,1
3923,3923,1,2
3924,3924,1,2
3925,3925,3,1
3926,3926,1,1
3927,3927,1,0
3928,3928,1,0
3929,3929,3,1
3930,3930,2,0
3931,3931,3,0
3932,3932,3,1
3933,3933,2,0
3934,3934,3,0
3935,3935,2,0
3936,3936,3,1
3937,3937,2,0
3938,3938,3,2
3939,3939,3,2
3940,3940,3,1
3941,3941,3,2
3942,3942,1,0
3943,3943,3,0
3944,3944,2,2
3945,3945,3,0
3946,3946,3,2
3947,3947,2,2
3948,3948,2,0
3949,3949,1,0
3950,3950,1,0
3951,3951,3,0
3952,3952,1,0
3953,3953,3,2
3954,3954,3,1
3955,3955,3,1
3956,3956,2,2
3957,3957,2,1
3958,3958,1,2
3959,3959,1,0
3960,3960,1,0
3961,3961,2,0
3962,3962,3,0
3963,3963,3,0
3964,3964,2,0
3965,3965,1,2
3966,3966,1,2
3967,3967,1,0
3968,3968,1,0
3969,3969,3,1
3970,3970,3,0
3971,3971,3,1
3972,3972,1,1
3973,3973,2,0
3974,3974,1,2
3975,3975,1,1
3976,3976,1,2
3977,3977,3,0
3978,3978,3,1
3979,3979,2,1
3980,3980,3,2
3981,3981,1,0
3982,3982,2,2
3983,3983,3,2
3984,3984,3,2
3985,3985,1,2
3986,3986,1,0
3987,3987,2,2
3988,3988,1,2
3989,3989,1,2
3990,3990,1,0
3991,3991,3,0
3992,3992,3,0
3993,3993,3,0
3994,3994,3,1
3995,3995,2,2
3996,3996,2,1
3997,3997,2,0
3998,3998,2,2
3999,3999,2,1
4000,4000,1,1
4001,4001,3,2
4002,4002,1,0
4003,4003,2,1
4004,4004,1,1
4005,4005,2,0
4006,4006,3,0
4007,4007,1,0
4008,4008,2,2
4009,4009,1,1
4010,4010,3,1
4011,4011,2,1
4012,4012,3,0
4013,4013,3,1
4014,4014,2,2
4015,4015,1,0
4016,4016,3,2
4017,4017,1,1
4018,4018,3,1
4019,4019,2,2
4020,4020,3,1
4021,4021,2,0
4022,4022,1,1
4023,4023,3,2
4024,4024,3,0
4025,4025,2,1
4026,4026,2,0
4027,4027,3,2
4028,4028,1,1
4029,4029,1,2
4030,4030,2,0
4031,4031,1,0
4032,4032,2,2
4033,4033,1,0
4034,4034,1,0
4035,4035,2,2
4036,4036,2,1
4037,4037,1,2
4038,4038,1,0
4039,4039,1,1
4040,4040,1,0
4041,4041,1,1
4042,4042,1,1
4043,4043,1,1
4044,4044,3,2
4045,4045,1,0
4046,4046,1,1
4047,4047,1,0
4048,4048,1,2
4049,4049,3,0
4050,4050,1,2
4051,4051,1,2
4052,4052,1,1
4053,4053,2,1
4054,4054,2,0
4055,4055,3,1
4056,4056,1,2
4057,4057,3,0
4058,4058,3,1
4059,4059,3,2
4060,4060,1,0
4061,4061,1,1
4062,4062,3,1
4063,4063,1,0
4064,4064,1,1
4065,4065,2,2
4066,4066,2,2
4067,4067,1,1
4068,4068,3,1
4069,4069,2,2
4070,4070,1,0
4071,4071,2,0
4072,4072,2,2
4073,4073,1,2
4074,4074,3,1
4075,4075,1,1
4076,4076,2,2
4077,4077,3,0
4078,4078,1,1
4079,4079,2,0
4080,4080,3,0
4081,4081,2,1
4082,4082,3,0
4083,4083,1,0
4084,4084,3,0
4085,4085,3,0
4086,4086,1,2
4087,4087,1,1
4088,4088,1,1
4089,4089,3,0
4090,4090,3,2
4091,4091,1,1
4092,4092,3,0
4093,4093,3,1
4094,4094,3,2
4095,4095,1,0
4096,4096,3,0
4097,4097,2,0
4098,4098,3,1
4099,4099,2,2
4100,4100,1,2
4101,4101,1,1
4102,4102,1,0
4103,4103,1,1
4104,4104,1,2
4105,4105,3,1
4106,4106,1,1
4107,4107,1,2
4108,4108,3,1
4109,4109,1,0
4110,4110,1,0
4111,4111,1,1
4112,4112,1,1
4113,4113,3,1
4114,4114,3,2
4115,4115,2,2
4116,4116,3,0
4117,4117,1,2
4118,4118,3,0
4119,4119,3,2
4120,4120,1,2
4121,4121,3,0
4122,4122,2,1
4123,4123,2,1
4124,4124,3,2
4125,4125,1,2
4126,4126,1,1
4127,4127,2,0
4128,4128,1,0
4129,4129,1,0
4130,4130,3,2
4131,4131,3,2
4132,4132,1,2
4133,4133,2,1
4134,4134,2,0
4135,4135,2,0
4136,4136,3,2
4137,4137,1,2
4138,4138,1,1
4139,4139,1,1
4140,4140,1,1
4141,4141,2,2
4142,4142,1,2
4143,4143,1,0
4144,4144,3,2
4145,4145,3,2
4146,4146,3,2
4147,4147,2,2
4148,4148,1,0
4149,4149,1,2
4150,4150,3,2
4151,4151,1,1
4152,4152,1,0
4153,4153,2,0
4154,4154,3,0
4155,4155,3,2
4156,4156,1,2
4157,4157,2,0
4158,4158,1,0
4159,4159,3,1
4160,4160,1,1
4161,4161,2,0
4162,4162,1,2
4163,4163,1,2
4164,4164,1,0
4165,4165,3,2
4166,4166,1,1
4167,4167,3,2
4168,4168,1,0
4169,4169,1,2
4170,4170,1,1
4171,4171,1,1
4172,4172,1,0
4173,4173,1,1
4174,4174,2,1
4175,4175,1,0
4176,4176,1,0
4177,4177,3,1
4178,4178,2,2
4179,4179,3,0
4180,4180,2,2
4181,4181,2,0
4182,4182,2,1
4183,4183,1,2
4184,4184,3,0
4185,4185,3,1
4186,4186,3,0
4187,4187,1,2
4188,4188,3,0
4189,4189,1,1
4190,4190,1,0
4191,4191,1,0
4192,4192,1,1
4193,4193,3,0
4194,4194,1,2
4195,4195,2,0
4196,4196,3,1
4197,4197,3,2
4198,4198,3,2
4199,4199,2,2
4200,4200,2,1
4201,4201,3,2
4202,4202,2,2
4203,4203,1,0
4204,4204,3,2
4205,4205,2,1
4206,4206,1,0
4207,4207,1,1
4208,4208,2,1
4209,4209,3,2
4210,4210,1,1
4211,4211,1,0
4212,4212,1,1
4213,4213,2,2
4214,4214,1,2
4215,4215,3,1
4216,4216,2,2
4217,4217,2,1
4218,4218,2,2
4219,4219,3,1
4220,4220,3,1
4221,4221,1,2
4222,4222,1,1
4223,4223,1,0
4224,4224,2,1
4225,4225,1,2
4226,4226,1,2
4227,4227,1,1
4228,4228,3,1
4229,4229,2,2
4230,4230,1,2
4231,4231,1,1
4232,4232,1,2
4233,4233,3,0
4234,4234,1,1
4235,4235,1,1
4236,4236,2,1
4237,4237,1,1
4238,4238,2,1
4239,4239,3,2
4240,4240,1,1
4241,4241,2,0
4242,4242,2,1
4243,4243,3,1
4244,4244,1,0
4245,4245,3,2
4246,4246,1,0
4247,4247,2,0
4248,4248,1,2
4249,4249,1,0
4250,4250,1,0
4251,4251,3,1
4252,4252,1,0
4253,4253,3,2
4254,4254,1,0
4255,4255,3,1
4256,4256,2,2
4257,4257,1,2
4258,4258,3,1
4259,4259,3,2
4260,4260,2,2
4261,4261,3,2
4262,4262,1,1
4263,4263,2,1
4264,4264,1,2
4265,4265,1,0
4266,4266,1,2
4267,4267,3,0
4268,4268,1,2
4269,4269,1,0
4270,4270,3,1
4271,4271,1,0
4272,4272,3,2
4273,4273,1,1
4274,4274,1,1
4275,4275,1,2
4276,4276,2,2
4277,4277,3,2
4278,4278,1,0
4279,4279,1,1
4280,4280,2,1
4281,4281,3,0
4282,4282,1,0
4283,4283,2,2
4284,4284,1,0
4285,4285,3,1
4286,4286,1,2
4287,4287,1,1
4288,4288,1,1
4289,4289,2,1
4290,4290,1,0
4291,4291,3,2
4292,4292,1,0
4293,4293,3,2
4294,4294,1,0
4295,4295,3,0
4296,4296,1,2
4297,4297,2,0
4298,4298,1,1
4299,4299,1,2
4300,4300,2,2
4301,4301,2,0
4302,4302,3,2
4303,4303,2,2
4304,4304,3,1
4305,4305,1,2
4306,4306,1,0
4307,4307,1,1
4308,4308,2,2
4309,4309,3,0
4310,4310,3,2
4311,4311,3,0
4312,4312,2,1
4313,4313,1,0
4314,4314,3,0
4315,4315,1,2
4316,4316,1,0
4317,4317,3,0
4318,4318,3,2
4319,4319,1,1
4320,4320,3,2
4321,4321,1,2
4322,4322,1,0
4323,4323,1,0
4324,4324,1,1
4325,4325,1,1
4326,4326,1,0
4327,4327,3,0
4328,4328,1,1
4329,4329,2,1
4330,4330,3,1
4331,4331,3,2
4332,4332,1,2
4333,4333,3,2
4334,4334,2,2
4335,4335,3,0
4336,4336,2,1
4337,4337,1,2
4338,4338,2,2
4339,4339,1,0
4340,4340,3,2
4341,4341,3,0
4342,4342,1,1
4343,4343,2,2
4344,4344,1,2
4345,4345,1,0
4346,4346,1,0
4347,4347,1,2
4348,4348,3,1
4349,4349,2,1
4350,4350,1,2
4351,4351,1,2
4352,4352,1,2
4353,4353,2,1
4354,4354,1,0
4355,4355,3,1
4356,4356,1,0
4357,4357,3,1
4358,4358,2,1
4359,4359,3,1
4360,4360,1,2
4361,4361,2,2
4362,4362,3,2
4363,4363,3,2
4364,4364,1,0
4365,4365,1,0
4366,4366,1,1
4367,4367,3,1
4368,4368,3,0
4369,4369,1,1
4370,4370,3,1
4371,4371,1,0
4372,4372,2,1
4373,4373,3,1
4374,4374,3,2
4375,4375,1,0
4376,4376,1,1
4377,4377,1,0
4378,4378,1,0
4379,4379,1,2
4380,4380,1,1
4381,4381,3,2
4382,4382,1,0
4383,4383,2,2
4384,4384,3,0
4385,4385,1,2
4386,4386,1,1
4387,4387,2,1
4388,4388,3,0
4389,4389,1,0
4390,4390,1,2
4391,4391,3,1
4392,4392,1,2
